Source Port,Fwd Packet Length Max,Total Length of Fwd Packets,Flow Bytes/s,Init_Win_bytes_forward,Destination Port,Protocol,Flow Duration,Fwd Packet Length Std,Flow Packets/s
0,0.0,0.0,0.0,-1,0,0,1454712,0.0,4.811949031835855
0,0.0,0.0,0.0,-1,0,0,6154456,0.0,0.324967795691447
0,0.0,0.0,0.0,-1,0,0,49931350,0.0,0.0400549955088336
0,0.0,0.0,0.0,-1,0,0,52291388,0.0,0.0573708236622061
0,0.0,0.0,0.0,-1,0,0,88874,0.0,22.50376938137138
0,0.0,0.0,0.0,-1,0,0,61155933,0.0,0.0490549297972447
0,0.0,0.0,0.0,-1,0,0,8676541,0.0,0.345759905934865
50577,0.0,0.0,1035.4234284462675,-1,19302,17,50221,0.0,39.82397801716413
0,0.0,0.0,0.0,-1,0,0,4340452,0.0,0.4607815038618097
0,0.0,0.0,0.0,-1,0,0,1248,0.0,1602.5641025641023
0,0.0,0.0,0.0,-1,0,0,5800838,0.0,4.482111032923174
0,0.0,0.0,0.0,-1,0,0,47701506,0.0,0.0838547948570009
0,0.0,0.0,0.0,-1,0,0,22745952,0.0,0.1758554665023473
0,0.0,0.0,0.0,-1,0,0,5958441,0.0,0.3356582703428632
0,0.0,0.0,0.0,-1,0,0,992876,0.0,29.208078350166588
0,0.0,0.0,0.0,-1,0,0,62105,0.0,80.50881571532082
0,0.0,0.0,0.0,-1,0,0,5877192,0.0,1.5313435395678754
0,0.0,0.0,0.0,-1,0,0,40330804,0.0,0.0991797733563655
0,0.0,0.0,0.0,-1,0,0,9473034,0.0,1.055628006824424
0,0.0,0.0,0.0,-1,0,0,227013,0.0,22.025170364692773
0,0.0,0.0,0.0,-1,0,0,1448317,0.0,2.071369734664441
0,0.0,0.0,0.0,-1,0,0,11619469,0.0,0.258187357787176
60681,0.0,0.0,1153.4025374855826,-1,19302,17,45084,0.0,44.36163605713779
0,0.0,0.0,0.0,-1,0,0,224797,0.0,8.896915884108774
63001,0.0,0.0,2821.2100611828687,-1,53,17,88260,0.0,22.660321776569223
0,0.0,0.0,0.0,-1,0,0,101785,0.0,19.64926069656629
0,0.0,0.0,0.0,-1,0,0,3762222,0.0,1.0632014804017411
0,0.0,0.0,0.0,-1,0,0,513888,0.0,11.67569587147394
0,0.0,0.0,0.0,-1,0,0,94643787,0.0,0.2218846124574452
0,0.0,0.0,0.0,-1,0,0,30975,0.0,64.5682001614205
0,0.0,0.0,0.0,-1,0,0,6797203,0.0,0.2942386743488461
0,0.0,0.0,0.0,-1,0,0,100996992,0.0,0.3762488292720638
0,0.0,0.0,0.0,-1,0,0,484248,0.0,12.390345442830943
0,0.0,0.0,0.0,-1,0,0,36348203,0.0,0.2200934114954734
0,0.0,0.0,0.0,-1,0,0,104044,0.0,19.22263657683288
0,0.0,0.0,0.0,-1,0,0,11118356,0.0,0.2698240639173633
0,0.0,0.0,0.0,-1,0,0,4341259,0.0,0.4606958488309497
0,0.0,0.0,0.0,-1,0,0,10884,0.0,183.75597206909225
0,0.0,0.0,0.0,-1,0,0,90013007,0.0,0.0333285166220477
0,0.0,0.0,0.0,-1,0,0,106966,0.0,46.74382514069891
0,0.0,0.0,0.0,-1,0,0,12597245,0.0,0.1587648727955993
0,0.0,0.0,0.0,-1,0,0,81536576,0.0,5.555788852355047
0,0.0,0.0,0.0,-1,0,0,66980,0.0,29.85965959988056
0,0.0,0.0,0.0,-1,0,0,35899563,0.0,0.0557109845598956
0,0.0,0.0,0.0,-1,0,0,61711515,0.0,0.2106576057969084
0,0.0,0.0,0.0,-1,0,0,19155840,0.0,0.2088136046239684
0,0.0,0.0,0.0,-1,0,0,48566243,0.0,35.29200313065188
0,0.0,0.0,0.0,-1,0,0,6686227,0.0,0.598244720079052
0,0.0,0.0,0.0,-1,0,0,8095,0.0,370.5991352686844
0,0.0,0.0,0.0,-1,0,0,739957,0.0,6.757149401924707
50219,968.0,2361.0,875.5336293409258,-1,443,6,10825398,284.459974816717,2.8636360529192557
0,0.0,0.0,0.0,-1,0,0,3319144,0.0,0.6025649986864083
0,0.0,0.0,0.0,-1,0,0,47798832,0.0,0.1255260798004436
0,0.0,0.0,0.0,-1,0,0,6145237,0.0,1.4645488855840711
0,0.0,0.0,0.0,-1,0,0,134229,0.0,37.24977463886344
0,0.0,0.0,0.0,-1,0,0,101807,0.0,29.467521879635
0,0.0,0.0,0.0,-1,0,0,854623,0.0,5.850532925044142
0,0.0,0.0,0.0,-1,0,0,4407555,0.0,0.4537663171531608
0,0.0,0.0,0.0,-1,0,0,3814184,0.0,0.5243585521831144
0,0.0,0.0,0.0,-1,0,0,2631417,0.0,0.7600467732784276
0,0.0,0.0,0.0,-1,0,0,16589679,0.0,2.350859230006801
0,0.0,0.0,0.0,-1,0,0,76665719,0.0,0.0652181974579798
0,0.0,0.0,0.0,-1,0,0,233737,0.0,17.11325121824957
0,0.0,0.0,0.0,-1,0,0,747634,0.0,6.687764333885297
0,0.0,0.0,0.0,-1,0,0,13498714,0.0,0.1481622619754741
0,0.0,0.0,0.0,-1,0,0,4521114,0.0,0.8847376996023547
0,0.0,0.0,0.0,-1,0,0,111434385,0.0,2.7998539230059016
0,0.0,0.0,0.0,-1,0,0,221068,0.0,9.046990066404907
0,0.0,0.0,0.0,-1,0,0,41605841,0.0,0.0480701736085565
0,0.0,0.0,0.0,-1,0,0,58755297,0.0,0.0340394841336603
0,0.0,0.0,0.0,-1,0,0,15431729,0.0,0.1944046580911315
50206,0.0,0.0,653.901654174523,-1,53,17,406789,0.0,4.916553790785886
0,0.0,0.0,0.0,-1,0,0,112962,0.0,26.557603441865403
0,0.0,0.0,0.0,-1,0,0,103568,0.0,28.96647613162367
0,0.0,0.0,0.0,-1,0,0,12795408,0.0,0.156306074804336
137,50.0,100.0,49.75243189887122,-1,137,17,3014928,0.0,0.9950486379774244
0,0.0,0.0,0.0,-1,0,0,58551182,0.0,0.0853953725477309
0,0.0,0.0,0.0,-1,0,0,29864925,0.0,0.1674204773660071
0,0.0,0.0,0.0,-1,0,0,1074658,0.0,47.45695839978859
0,0.0,0.0,0.0,-1,0,0,59190505,0.0,0.0675784063677105
0,0.0,0.0,0.0,-1,0,0,865040,0.0,13.872190881346526
0,0.0,0.0,0.0,-1,0,0,28394982,0.0,0.1056524705668064
0,0.0,0.0,0.0,-1,0,0,3785389,0.0,0.7925209271755161
0,0.0,0.0,0.0,-1,0,0,567066,0.0,47.61350530626065
0,0.0,0.0,0.0,-1,0,0,6604356,0.0,0.3028304349432404
0,0.0,0.0,0.0,-1,0,0,40283732,0.0,0.1737674155909884
0,0.0,0.0,0.0,-1,0,0,94272816,0.0,0.1060751171366303
0,0.0,0.0,0.0,-1,0,0,709830,0.0,4.226364059000042
0,0.0,0.0,0.0,-1,0,0,5548678,0.0,0.540669327000053
0,0.0,0.0,0.0,-1,0,0,81677396,0.0,0.0367298683224426
0,0.0,0.0,0.0,-1,0,0,2013281,0.0,0.993403305350818
0,0.0,0.0,0.0,-1,0,0,46514426,0.0,0.7309560264164068
0,0.0,0.0,0.0,-1,0,0,1963463,0.0,1.0186084484403322
0,0.0,0.0,0.0,-1,0,0,42951804,0.0,0.0698457275508148
0,0.0,0.0,0.0,-1,0,0,4512488,0.0,0.8864289500603657
0,0.0,0.0,0.0,-1,0,0,122777,0.0,16.289695952825042
0,0.0,0.0,0.0,-1,0,0,25520,0.0,78.36990595611285
0,0.0,0.0,0.0,-1,0,0,2716563,0.0,22.454844595910348
5353,740.0,8991.0,100.7159679347671,-1,5353,17,90214096,225.7191037398108,0.3436270092425467
0,0.0,0.0,0.0,-1,0,0,1186724,0.0,10.95452691611529
0,0.0,0.0,0.0,-1,0,0,40743401,0.0,0.0490877037977266
0,0.0,0.0,0.0,-1,0,0,58294654,0.0,0.034308463345541
0,0.0,0.0,0.0,-1,0,0,7336878,0.0,0.2725955099703171
0,0.0,0.0,0.0,-1,0,0,577429,0.0,6.927258589367698
0,0.0,0.0,0.0,-1,0,0,59376327,0.0,0.1010503731562917
0,0.0,0.0,0.0,-1,0,0,63147079,0.0,2.676291646047476
0,0.0,0.0,0.0,-1,0,0,2121,0.0,942.951438000943
0,0.0,0.0,0.0,-1,0,0,874563,0.0,2.2868564071427677
0,0.0,0.0,0.0,-1,0,0,3621,0.0,1933.1676332504835
0,0.0,0.0,0.0,-1,0,0,70217,0.0,28.48313086574476
0,0.0,0.0,0.0,-1,0,0,47,0.0,42553.19148936171
0,0.0,0.0,0.0,-1,0,0,35578527,0.0,0.0562136819211205
0,0.0,0.0,0.0,-1,0,0,131742,0.0,37.95296868121024
0,0.0,0.0,0.0,-1,0,0,126295,0.0,47.50781899520963
0,0.0,0.0,0.0,-1,0,0,40471570,0.0,0.0494174058481052
0,0.0,0.0,0.0,-1,0,0,13623604,0.0,0.1468040321782694
0,0.0,0.0,0.0,-1,0,0,9709697,0.0,3.913613370221543
0,0.0,0.0,0.0,-1,0,0,6446490,0.0,0.3102463511151029
443,0.0,0.0,0.0,-1,50189,6,39,0.0,51282.05128205128
0,0.0,0.0,0.0,-1,0,0,1247867,0.0,9.616409441070244
0,0.0,0.0,0.0,-1,0,0,6932524,0.0,0.2884952147298733
0,0.0,0.0,0.0,-1,0,0,794860,0.0,2.516166368920313
0,0.0,0.0,0.0,-1,0,0,16618,0.0,120.35142616440004
0,0.0,0.0,0.0,-1,0,0,831515,0.0,4.810496503370354
0,0.0,0.0,0.0,-1,0,0,1020261,0.0,6.860989491904522
0,0.0,0.0,0.0,-1,0,0,4146338,0.0,1.4470600322501446
0,0.0,0.0,0.0,-1,0,0,84794178,0.0,0.0943461000353113
0,0.0,0.0,0.0,-1,0,0,58161368,0.0,0.0343870866311122
0,0.0,0.0,0.0,-1,0,0,44373,0.0,45.07245396975638
50222,309.0,691.0,5319.611086430156,-1,443,6,1220014,139.50830321764604,14.75392905327316
0,0.0,0.0,0.0,-1,0,0,7089866,0.0,0.4231391679334983
0,0.0,0.0,0.0,-1,0,0,7038292,0.0,0.7103996253636535
0,0.0,0.0,0.0,-1,0,0,290,0.0,10344.827586206897
0,0.0,0.0,0.0,-1,0,0,768243,0.0,2.6033429526855434
0,0.0,0.0,0.0,-1,0,0,76175560,0.0,0.0393827101500796
0,0.0,0.0,0.0,-1,0,0,149408,0.0,26.77232812165345
0,0.0,0.0,0.0,-1,0,0,150250,0.0,19.96672212978369
0,0.0,0.0,0.0,-1,0,0,81204,0.0,36.943992906753365
0,0.0,0.0,0.0,-1,0,0,82284,0.0,36.45909289776871
0,0.0,0.0,0.0,-1,0,0,8298215,0.0,0.2410156883136915
0,0.0,0.0,0.0,-1,0,0,34918416,0.0,0.1145527334344146
0,0.0,0.0,0.0,-1,0,0,543215,0.0,9.204458639765102
0,0.0,0.0,0.0,-1,0,0,30926871,0.0,0.0646686824541674
0,0.0,0.0,0.0,-1,0,0,129296,0.0,30.93676525182527
0,0.0,0.0,0.0,-1,0,0,5325666,0.0,0.3755398855279321
0,0.0,0.0,0.0,-1,0,0,2708100,0.0,0.7385251652450058
0,0.0,0.0,0.0,-1,0,0,4136,0.0,483.55899419729207
0,0.0,0.0,0.0,-1,0,0,48909071,0.0,0.0817844199085278
0,0.0,0.0,0.0,-1,0,0,2035313,0.0,1.4739747645693808
0,0.0,0.0,0.0,-1,0,0,121459,0.0,16.466461933656625
5353,377.0,821.0,1376.086450607603,-1,5353,17,790648,171.0970484841863,7.588712043791927
0,0.0,0.0,0.0,-1,0,0,472518,0.0,8.46528597852357
0,0.0,0.0,0.0,-1,0,0,15318693,0.0,0.1305594413309281
50182,0.0,0.0,0.0,-1,443,6,50584,0.0,59.307290842954295
0,0.0,0.0,0.0,-1,0,0,6034630,0.0,0.3314204847687431
443,0.0,0.0,781.7110013911375,-1,50160,6,0,0.0,562.7871644774533
0,0.0,0.0,0.0,-1,0,0,16842246,0.0,4.037466261922549
0,0.0,0.0,0.0,-1,0,0,334394,0.0,11.96193711609658
0,0.0,0.0,0.0,-1,0,0,231220,0.0,21.624426952685752
0,0.0,0.0,0.0,-1,0,0,5649,0.0,354.0449637103912
0,0.0,0.0,0.0,-1,0,0,566338,0.0,3.5314600115125594
0,0.0,0.0,0.0,-1,0,0,270359,0.0,18.493928443292067
0,0.0,0.0,0.0,-1,0,0,2014615,0.0,0.992745512169819
0,0.0,0.0,0.0,-1,0,0,68244833,0.0,0.1025718679683779
0,0.0,0.0,0.0,-1,0,0,13381542,0.0,0.6725682286839588
0,0.0,0.0,0.0,-1,0,0,88,0.0,22727.272727272728
0,0.0,0.0,0.0,-1,0,0,45317944,0.0,0.0441326287882786
0,0.0,0.0,0.0,-1,0,0,58405351,0.0,0.0342434377288478
0,0.0,0.0,0.0,-1,0,0,322178,0.0,12.415497023384589
0,0.0,0.0,0.0,-1,0,0,70157,0.0,57.01498068617529
0,0.0,0.0,0.0,-1,0,0,118524,0.0,16.87421956734501
0,0.0,0.0,0.0,-1,0,0,16940701,0.0,0.1180588689924932
0,0.0,0.0,0.0,-1,0,0,578,0.0,8650.51903114187
0,0.0,0.0,0.0,-1,0,0,7988985,0.0,0.2503446933496558
0,0.0,0.0,0.0,-1,0,0,22064810,0.0,0.090642067618076
0,0.0,0.0,0.0,-1,0,0,16772997,0.0,0.1192392748892759
0,0.0,0.0,0.0,-1,0,0,1673970,0.0,1.7921468126668938
0,0.0,0.0,0.0,-1,0,0,328914,0.0,15.201542044424988
0,0.0,0.0,0.0,-1,0,0,6611848,0.0,0.3024872925088417
443,0.0,0.0,0.0,-1,50155,6,41,0.0,48780.487804878045
0,0.0,0.0,0.0,-1,0,0,824289,0.0,3.639500223829264
62838,0.0,0.0,1275.8857591520266,-1,19302,17,40756,0.0,49.07252919815488
0,0.0,0.0,0.0,-1,0,0,1109,0.0,4508.566275924256
0,0.0,0.0,0.0,-1,0,0,43808465,0.0,0.045653277283283
0,0.0,0.0,0.0,-1,0,0,10439395,0.0,1.053700908912825
0,0.0,0.0,0.0,-1,0,0,771238,0.0,9.076316260350245
49796,175.0,525.0,232.5002848128489,-1,1900,17,3010749,0.0,1.328573056073422
0,0.0,0.0,0.0,-1,0,0,3119843,0.0,3.205289496939429
0,0.0,0.0,0.0,-1,0,0,14128345,0.0,0.1415593970843718
0,0.0,0.0,0.0,-1,0,0,89040,0.0,22.461814914645103
0,0.0,0.0,0.0,-1,0,0,18484319,0.0,0.1081998206155174
0,0.0,0.0,0.0,-1,0,0,14810358,0.0,0.1350406249464057
0,0.0,0.0,0.0,-1,0,0,174387,0.0,11.468744803225013
50161,667.0,1782.0,146.8109936037196,-1,443,6,50439002,248.10060511093127,0.6146037544517633
0,0.0,0.0,0.0,-1,0,0,613246,0.0,4.892000926218842
0,0.0,0.0,0.0,-1,0,0,1779975,0.0,7.865279006727622
0,0.0,0.0,0.0,-1,0,0,3006458,0.0,1.3304692764708506
0,0.0,0.0,0.0,-1,0,0,38110332,0.0,0.1049584139020358
0,0.0,0.0,0.0,-1,0,0,1308836,0.0,4.584225984004108
0,0.0,0.0,0.0,-1,0,0,1187039,0.0,4.212161521230558
0,0.0,0.0,0.0,-1,0,0,493112,0.0,12.167621148947909
0,0.0,0.0,0.0,-1,0,0,21294,0.0,93.92317084624776
0,0.0,0.0,0.0,-1,0,0,1349519,0.0,8.151052337907062
0,0.0,0.0,0.0,-1,0,0,10666578,0.0,1.1250093516402355
0,0.0,0.0,0.0,-1,0,0,7336938,0.0,0.2725932807391857
0,0.0,0.0,0.0,-1,0,0,197960,0.0,15.154576682158012
56600,133.0,928.0,17.14890465092531,-1,1900,17,61811528,0.5345224838248464,0.1294256954786815
0,0.0,0.0,0.0,-1,0,0,52,0.0,38461.53846153846
0,0.0,0.0,0.0,-1,0,0,8766393,0.0,0.2281440040390614
443,0.0,0.0,0.0,-1,50127,6,72,0.0,27777.777777777777
0,0.0,0.0,0.0,-1,0,0,736880,0.0,13.570730648138095
0,0.0,0.0,0.0,-1,0,0,92506376,0.0,0.0432402627036216
62828,0.0,0.0,1167.883211678832,-1,19302,17,44525,0.0,44.91858506457047
0,0.0,0.0,0.0,-1,0,0,15799868,0.0,0.3164583400317015
0,0.0,0.0,0.0,-1,0,0,47051334,0.0,0.1275202951737776
0,0.0,0.0,0.0,-1,0,0,57683,0.0,52.00839068703084
0,0.0,0.0,0.0,-1,0,0,28977937,0.0,0.0690180256793297
0,0.0,0.0,0.0,-1,0,0,177354,0.0,11.276881265717153
0,0.0,0.0,0.0,-1,0,0,473001,0.0,10.57080217589392
137,50.0,100.0,49.97371382652725,-1,137,17,3001578,0.0,0.999474276530545
0,0.0,0.0,0.0,-1,0,0,637768,0.0,7.839841447046575
0,0.0,0.0,0.0,-1,0,0,36703588,0.0,0.1089811709961434
0,0.0,0.0,0.0,-1,0,0,6931041,0.0,0.2885569426006858
0,0.0,0.0,0.0,-1,0,0,62708730,0.0,17.06301499009787
0,0.0,0.0,0.0,-1,0,0,1668151,0.0,1.7983983464326672
0,0.0,0.0,0.0,-1,0,0,370795,0.0,8.090723984951254
0,0.0,0.0,0.0,-1,0,0,228755,0.0,8.742978295556382
0,0.0,0.0,0.0,-1,0,0,781687,0.0,5.117137677868508
0,0.0,0.0,0.0,-1,0,0,39113994,0.0,1.3038811633503855
0,0.0,0.0,0.0,-1,0,0,681076,0.0,8.809589531858412
0,0.0,0.0,0.0,-1,0,0,5234827,0.0,0.3820565607994304
0,0.0,0.0,0.0,-1,0,0,2589789,0.0,0.7722636863466483
0,0.0,0.0,0.0,-1,0,0,600825,0.0,8.321890733574667
0,0.0,0.0,0.0,-1,0,0,3028245,0.0,3.302242718142026
63103,20.0,20.0,522.2168103599781,-1,19302,17,199151,0.0,20.08526193692224
0,0.0,0.0,0.0,-1,0,0,61628032,0.0,0.0324527643524297
0,0.0,0.0,0.0,-1,0,0,4136193,0.0,1.450609292167943
0,0.0,0.0,0.0,-1,0,0,90003,0.0,22.22148150617201
0,0.0,0.0,0.0,-1,0,0,23227017,0.0,0.2583198694864691
0,0.0,0.0,0.0,-1,0,0,5039553,0.0,4.365466540385626
0,0.0,0.0,0.0,-1,0,0,39133,0.0,51.10776071346434
0,0.0,0.0,0.0,-1,0,0,149764,0.0,20.03151625223685
0,0.0,0.0,0.0,-1,0,0,4524617,0.0,2.652158182670489
0,0.0,0.0,0.0,-1,0,0,916674,0.0,10.909003637061812
0,0.0,0.0,0.0,-1,0,0,8985187,0.0,0.2225885782900233
62864,0.0,0.0,1334.839305883561,-1,19302,17,38956,0.0,51.33997330321389
0,0.0,0.0,0.0,-1,0,0,295015,0.0,6.779316305950545
0,0.0,0.0,0.0,-1,0,0,1350990,0.0,3.700989644630975
0,0.0,0.0,0.0,-1,0,0,1137183,0.0,14.069855071699102
0,0.0,0.0,0.0,-1,0,0,2668482,0.0,0.7494897848289777
0,0.0,0.0,0.0,-1,0,0,220516,0.0,22.674091675887464
0,0.0,0.0,0.0,-1,0,0,2376070,0.0,1.26258906513697
0,0.0,0.0,0.0,-1,0,0,20288168,0.0,0.0985796253264464
0,0.0,0.0,0.0,-1,0,0,192669,0.0,10.380497122007172
0,0.0,0.0,0.0,-1,0,0,31904953,0.0,0.1567154792548981
0,0.0,0.0,0.0,-1,0,0,19777759,0.0,0.2022473830326277
0,0.0,0.0,0.0,-1,0,0,59056182,0.0,0.0846651414072112
0,0.0,0.0,0.0,-1,0,0,550810,0.0,3.6310161398667415
62873,0.0,0.0,1280.1260431796363,-1,19302,17,40621,0.0,49.235617045370624
0,0.0,0.0,0.0,-1,0,0,2630513,0.0,0.7603079703464685
0,0.0,0.0,0.0,-1,0,0,907401,0.0,6.612291588834484
0,0.0,0.0,0.0,-1,0,0,221104,0.0,18.09103408350821
0,0.0,0.0,0.0,-1,0,0,17446326,0.0,0.1146373167622799
0,0.0,0.0,0.0,-1,0,0,3295016,0.0,0.6069773257550191
0,0.0,0.0,0.0,-1,0,0,3274435,0.0,3.970150575595485
0,0.0,0.0,0.0,-1,0,0,238442,0.0,8.387784031336762
0,0.0,0.0,0.0,-1,0,0,10222,0.0,391.3128546272745
62848,0.0,0.0,1288.3405183093007,-1,19302,17,40362,0.0,49.55155839651157
0,0.0,0.0,0.0,-1,0,0,2405448,0.0,1.6628919020490156
0,0.0,0.0,0.0,-1,0,0,890171,0.0,10.110416987297944
61518,0.0,0.0,262.6265128897588,-1,53,17,403615,0.0,4.955217224335072
0,0.0,0.0,0.0,-1,0,0,1512,0.0,1984.126984126984
0,0.0,0.0,0.0,-1,0,0,86433656,0.0,0.0925565383928686
0,0.0,0.0,0.0,-1,0,0,1840065,0.0,3.804213438112241
0,0.0,0.0,0.0,-1,0,0,20515251,0.0,0.194976897918529
62876,0.0,0.0,992.1770654455256,-1,19302,17,52410,0.0,38.16065636328945
0,0.0,0.0,0.0,-1,0,0,6939434,0.0,0.4323119147757583
0,0.0,0.0,0.0,-1,0,0,13450927,0.0,0.9664761395255508
0,0.0,0.0,0.0,-1,0,0,402485,0.0,9.93825856864231
0,0.0,0.0,0.0,-1,0,0,12274036,0.0,0.2444183803925619
0,0.0,0.0,0.0,-1,0,0,20502960,0.0,0.0975468907904029
0,0.0,0.0,0.0,-1,0,0,2148519,0.0,1.3963106679531343
0,0.0,0.0,0.0,-1,0,0,102391,0.0,19.53296676465705
0,0.0,0.0,0.0,-1,0,0,259666,0.0,19.25550514892208
0,0.0,0.0,0.0,-1,0,0,317659,0.0,6.296059611092398
0,0.0,0.0,0.0,-1,0,0,2407421,0.0,1.6615290802896543
0,0.0,0.0,0.0,-1,0,0,2401435,0.0,1.2492530507800543
0,0.0,0.0,0.0,-1,0,0,469850,0.0,10.641694157709908
63100,20.0,20.0,365.07368169787344,-1,19302,17,284874,0.0,14.04129544991821
0,0.0,0.0,0.0,-1,0,0,17117,0.0,175.2643570719168
0,0.0,0.0,0.0,-1,0,0,36201602,0.0,0.0828692608686212
0,0.0,0.0,0.0,-1,0,0,21738247,0.0,0.0920037388479393
0,0.0,0.0,0.0,-1,0,0,94558217,0.0,0.3701423431027681
0,0.0,0.0,0.0,-1,0,0,51523851,0.0,0.0776339485959619
0,0.0,0.0,0.0,-1,0,0,13869151,0.0,0.1442049336689751
0,0.0,0.0,0.0,-1,0,0,1200854,0.0,1.6654813990709945
0,0.0,0.0,0.0,-1,0,0,851,0.0,3525.264394829612
0,0.0,0.0,0.0,-1,0,0,23185308,0.0,0.0862615238926306
50187,1412.0,6008.0,415.577425699138,-1,443,6,33161089,534.8753076851107,4.885243666153425
0,0.0,0.0,0.0,-1,0,0,13002810,0.0,0.3076258131896106
0,0.0,0.0,0.0,-1,0,0,11721895,0.0,2.7299340251725512
0,0.0,0.0,0.0,-1,0,0,233109,0.0,12.869515977504085
50030,0.0,0.0,0.0307134815475859,-1,443,6,32558992,0.0,0.1535674077379299
0,0.0,0.0,0.0,-1,0,0,5635601,0.0,0.532330092211993
0,0.0,0.0,0.0,-1,0,0,15414239,0.0,0.1297501615227323
0,0.0,0.0,0.0,-1,0,0,3839896,0.0,0.5208474396181564
0,0.0,0.0,0.0,-1,0,0,59100267,0.0,0.0846019866543073
0,0.0,0.0,0.0,-1,0,0,705483,0.0,2.834937199053698
0,0.0,0.0,0.0,-1,0,0,24567734,0.0,1.7502631703843747
0,0.0,0.0,0.0,-1,0,0,12033398,0.0,0.2493061394628516
0,0.0,0.0,0.0,-1,0,0,8169849,0.0,0.4896051322368382
0,0.0,0.0,0.0,-1,0,0,697,0.0,4304.16068866571
0,0.0,0.0,0.0,-1,0,0,271537,0.0,18.41369684426064
0,0.0,0.0,0.0,-1,0,0,18109461,0.0,0.1104395100439488
0,0.0,0.0,0.0,-1,0,0,627471,0.0,6.374796604145849
0,0.0,0.0,0.0,-1,0,0,48431,0.0,61.94379632879767
63088,0.0,0.0,1108.6001790815674,-1,19302,17,46906,0.0,42.638468426214125
0,0.0,0.0,0.0,-1,0,0,39771571,0.0,1.8606255206765656
0,0.0,0.0,0.0,-1,0,0,10260657,0.0,0.1949192922051677
0,0.0,0.0,0.0,-1,0,0,63957,0.0,31.271010209984837
0,0.0,0.0,0.0,-1,0,0,26225,0.0,76.26310772163966
0,0.0,0.0,0.0,-1,0,0,19591,0.0,102.08769332856924
0,0.0,0.0,0.0,-1,0,0,67698,0.0,29.54297025022896
0,0.0,0.0,0.0,-1,0,0,5528220,0.0,0.3617801028179052
0,0.0,0.0,0.0,-1,0,0,6770964,0.0,1.0338262025909457
0,0.0,0.0,0.0,-1,0,0,273993,0.0,18.24864138864861
0,0.0,0.0,0.0,-1,0,0,197921,0.0,15.157562865991986
50166,450.0,455.0,27.599234339239608,-1,80,6,50689812,158.84713001589205,0.3353731120565213
0,0.0,0.0,0.0,-1,0,0,26840376,0.0,0.0745146044153777
0,0.0,0.0,0.0,-1,0,0,33444480,0.0,0.1196012017528752
0,0.0,0.0,0.0,-1,0,0,12508589,0.0,0.1598901362895527
0,0.0,0.0,0.0,-1,0,0,1391,0.0,2875.629043853343
43391,501.0,8841.0,83257.67450222482,-1,1900,17,111245,29.885062473823403,179.78336104993485
0,0.0,0.0,0.0,-1,0,0,8811,0.0,567.4724775848372
62594,0.0,0.0,1002.0952901521364,-1,53,17,87816,0.0,22.774892958003097
0,0.0,0.0,0.0,-1,0,0,161153,0.0,12.410566356195666
0,0.0,0.0,0.0,-1,0,0,20754048,0.0,6.215654892963531
0,0.0,0.0,0.0,-1,0,0,2332200,0.0,0.8575593859874797
0,0.0,0.0,0.0,-1,0,0,43901695,0.0,0.1138908190219079
0,0.0,0.0,0.0,-1,0,0,6941928,0.0,0.5762087996303045
0,0.0,0.0,0.0,-1,0,0,58831488,0.0,0.1019862016748582
0,0.0,0.0,0.0,-1,0,0,1004333,0.0,1.9913713877767636
0,0.0,0.0,0.0,-1,0,0,711505,0.0,2.8109430011032948
0,0.0,0.0,0.0,-1,0,0,6286543,0.0,0.4772098114973523
0,0.0,0.0,0.0,-1,0,0,78137139,0.0,0.2687582405595884
0,0.0,0.0,0.0,-1,0,0,66766959,0.0,0.0299549362432397
0,0.0,0.0,0.0,-1,0,0,20066907,0.0,0.298999741215724
0,0.0,0.0,0.0,-1,0,0,3897521,0.0,0.5131466899087908
62882,0.0,0.0,1019.3280276002666,-1,19302,17,51014,0.0,39.2049241384718
0,0.0,0.0,0.0,-1,0,0,891,0.0,7856.341189674523
0,0.0,0.0,0.0,-1,0,0,1309659,0.0,12.216920587725507
0,0.0,0.0,0.0,-1,0,0,80510,0.0,24.841634579555336
0,0.0,0.0,0.0,-1,0,0,5308830,0.0,0.3767308427657317
0,0.0,0.0,0.0,-1,0,0,74671067,0.0,0.2544492902451762
0,0.0,0.0,0.0,-1,0,0,51488481,0.0,0.1942181980470544
0,0.0,0.0,0.0,-1,0,0,59305902,0.0,0.0674469127878705
0,0.0,0.0,0.0,-1,0,0,59072629,0.0,0.0677132551523989
0,0.0,0.0,0.0,-1,0,0,23442906,0.0,0.1706273104537466
0,0.0,0.0,0.0,-1,0,0,25849391,0.0,0.0773712618606759
0,0.0,0.0,0.0,-1,0,0,990,0.0,7070.707070707071
0,0.0,0.0,0.0,-1,0,0,7047044,0.0,0.9933242931362428
0,0.0,0.0,0.0,-1,0,0,568444,0.0,3.5183764803569044
50035,0.0,0.0,0.0,-1,443,6,40011819,0.0,0.0999704612279686
0,0.0,0.0,0.0,-1,0,0,133025,0.0,37.58691975192633
0,0.0,0.0,0.0,-1,0,0,8095,0.0,247.0660901791229
0,0.0,0.0,0.0,-1,0,0,73843428,0.0,0.2031324981283371
0,0.0,0.0,0.0,-1,0,0,83503465,0.0,4.227369487002725
0,0.0,0.0,0.0,-1,0,0,6690342,0.0,2.5409762311104576
0,0.0,0.0,0.0,-1,0,0,446082,0.0,4.483480615671558
